C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_30_984.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_30_984.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_30_984.jpg, 0, 0, 0, 9.493365E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_084.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_084.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_084.jpg, 0, 0, 0, 4.172836E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_185.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_185.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_185.jpg, 0, 0, 0, 5.283088E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_286.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_286.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_286.jpg, 0, 0, 0, 4.279869E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_386.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_386.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_386.jpg, 0, 0, 0, 4.772604E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_486.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_486.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_486.jpg, 0, 0, 0, 4.194025E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_588.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_588.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_588.jpg, 0, 0, 0, 3.879577E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_689.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_689.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_689.jpg, 0, 0, 0, 4.292976E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_790.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_790.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_790.jpg, 0, 0, 0, 4.902234E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_892.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_892.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_892.jpg, 0, 0, 0, 5.113555E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_31_993.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_31_993.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_31_993.jpg, 0, 0, 0, 3.779583E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_103.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_103.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_103.jpg, 0, 0, 0, 3.798807E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_209.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_209.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_209.jpg, 0, 0, 0, 4.160898E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_312.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_312.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_312.jpg, 0, 0, 0, 3.746616E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_414.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_414.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_414.jpg, 0, 0, 0, 5.580481E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_516.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_516.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_516.jpg, 0, 0, 0, 4.491217E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_615.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_615.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_615.jpg, 0, 0, 0, 6.361645E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_717.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_717.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_717.jpg, 0, 0, 0, 3.879866E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_820.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_820.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_820.jpg, 0, 0, 0, 6.10828E-05
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_32_924.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_32_924.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_32_924.jpg, 0, 0.3122109, 0, 0.3110873
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_027.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_027.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_027.jpg, 0, 0.5960062, 0, 0.9086838
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_127.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_127.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_127.jpg, 0, 0.9019611, 0, 1.883838
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_230.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_230.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_230.jpg, 0, 1, 0, 3.104713
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_334.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_334.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_334.jpg, 0, 1, 0, 4.313697
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_433.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_433.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_433.jpg, -0.0289932, 1, 0, 5.509759
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_534.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_534.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_534.jpg, -0.3265899, 1, 0, 6.672758
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_637.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_637.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_637.jpg, -0.6030819, 1, 0, 8.000056
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_739.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_739.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_739.jpg, -0.3036214, 1, 0, 9.165157
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_840.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_840.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_840.jpg, -0.006293235, 1, 0, 10.3075
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_33_942.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_33_942.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_33_942.jpg, 0, 1, 0, 11.54124
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_34_043.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_34_043.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_34_043.jpg, 0, 1, 0, 12.53133
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_34_144.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_34_144.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_34_144.jpg, -0.1395414, 1, 0, 13.68513
C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\center_2021_12_30_23_01_34_247.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\left_2021_12_30_23_01_34_247.jpg, C:\Users\Andraz\Desktop\slike\IMG\IMG\IMG\right_2021_12_30_23_01_34_247.jpg, -0.4430172, 1, 0, 14.72121
