C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_19_821.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_19_821.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_19_821.jpg,0,0.6806602,0,30.11937
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_19_891.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_19_891.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_19_891.jpg,0,0.4917727,0,30.07146
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_19_963.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_19_963.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_19_963.jpg,0,0.2459605,0,30.00891
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_031.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_031.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_031.jpg,0,0.06905437,0,29.94288
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_118.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_118.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_118.jpg,0,0,0,29.71696
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_198.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_198.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_198.jpg,0,0,0,29.47804
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_271.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_271.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_271.jpg,-0.2,0.1184622,0,29.23358
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_356.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_356.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_356.jpg,-0.4,0.3728157,0,29.13642
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_437.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_437.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_437.jpg,-0.6000001,0.6119349,0,29.20244
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_533.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_533.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_533.jpg,0,0.9007002,0,29.59778
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_625.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_625.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_625.jpg,0,1,0,30.18837
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_700.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_700.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_700.jpg,0,1,0,30.18946
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_771.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_771.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_771.jpg,0,1,0,30.19017
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_864.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_864.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_864.jpg,0,1,0,30.19033
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_20_933.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_20_933.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_20_933.jpg,0,1,0,30.19028
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_21_009.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_21_009.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_21_009.jpg,0,1,0,30.18964
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_21_090.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_21_090.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_21_090.jpg,0,1,0,30.19029
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_21_174.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_21_174.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_21_174.jpg,0,1,0,30.19028
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_21_247.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_21_247.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_21_247.jpg,0,1,0,30.19047
C:\Users\Andraz\Desktop\slike\IMG\IMG\center_2021_12_30_22_31_21_331.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\left_2021_12_30_22_31_21_331.jpg,C:\Users\Andraz\Desktop\slike\IMG\IMG\right_2021_12_30_22_31_21_331.jpg,0,1,0,30.19032
